dataset,cell_id,cycle,capacity,target,rated_capacity,eol_threshold
CALCE,CS2_35,723.0,0.6600347733691608,0.6000316121537825,1.1,0.8800000000000001
CALCE,CS2_35,724.0,0.6600434006254738,0.6000394551140671,1.1,0.8800000000000001
CALCE,CS2_35,725.0,0.6600647904904451,0.6000589004458591,1.1,0.8800000000000001
CALCE,CS2_35,726.0,0.6600675678220167,0.6000614252927424,1.1,0.8800000000000001
CALCE,CS2_35,727.0,0.6600629047890765,0.6000571861718876,1.1,0.8800000000000001
CALCE,CS2_35,728.0,0.650902624169367,0.5917296583357881,1.1,0.8800000000000001
CALCE,CS2_35,729.0,0.6417156001433182,0.5833778183121074,1.1,0.8800000000000001
CALCE,CS2_35,730.0,0.6417004847991346,0.5833640770901223,1.1,0.8800000000000001
CALCE,CS2_35,731.0,0.6325370298469601,0.5750336634972364,1.1,0.8800000000000001
CALCE,CS2_35,732.0,0.632521335626522,0.5750193960241109,1.1,0.8800000000000001
CALCE,CS2_35,733.0,0.6233725421088152,0.5667023110080138,1.1,0.8800000000000001
CALCE,CS2_35,734.0,0.6233439668359307,0.5666763334872097,1.1,0.8800000000000001
CALCE,CS2_35,735.0,0.623363582329375,0.5666941657539772,1.1,0.8800000000000001
CALCE,CS2_35,736.0,0.6233786246307023,0.5667078405733657,1.1,0.8800000000000001
CALCE,CS2_35,737.0,0.623357314374226,0.5666884676129327,1.1,0.8800000000000001
CALCE,CS2_35,738.0,0.6325147702574311,0.5750134275067554,1.1,0.8800000000000001
CALCE,CS2_35,739.0,0.6233120826501662,0.5666473478637875,1.1,0.8800000000000001
CALCE,CS2_35,740.0,0.6141356506505128,0.5583051369550116,1.1,0.8800000000000001
CALCE,CS2_35,741.0,0.6141446383400341,0.5583133075818492,1.1,0.8800000000000001
CALCE,CS2_35,742.0,0.6141310833483441,0.558300984862131,1.1,0.8800000000000001
CALCE,CS2_35,743.0,0.6049631397803698,0.549966490709427,1.1,0.8800000000000001
CALCE,CS2_35,744.0,0.6049773979589615,0.549979452689965,1.1,0.8800000000000001
CALCE,CS2_35,745.0,0.6049814759469636,0.549983159951785,1.1,0.8800000000000001
CALCE,CS2_35,746.0,0.6141688575139805,0.5583353250127095,1.1,0.8800000000000001
CALCE,CS2_35,747.0,0.6049734533584936,0.5499758666895396,1.1,0.8800000000000001
CALCE,CS2_35,748.0,0.6049995608707603,0.5499996007916003,1.1,0.8800000000000001
CALCE,CS2_35,749.0,0.5958137806238227,0.5416488914762024,1.1,0.8800000000000001
CALCE,CS2_35,750.0,0.5958086692826445,0.541644244802404,1.1,0.8800000000000001
CALCE,CS2_35,751.0,0.586632513482979,0.5333022849845263,1.1,0.8800000000000001
CALCE,CS2_35,752.0,0.5866355564301386,0.533305051300126,1.1,0.8800000000000001
CALCE,CS2_35,753.0,0.5866171672488816,0.5332883338626195,1.1,0.8800000000000001
CALCE,CS2_35,754.0,0.5866400084639256,0.5333090986035687,1.1,0.8800000000000001
CALCE,CS2_35,755.0,0.5774618154073258,0.5249652867339325,1.1,0.8800000000000001
CALCE,CS2_35,756.0,0.5774557218032718,0.5249597470938834,1.1,0.8800000000000001
CALCE,CS2_35,757.0,0.5774537088448182,0.5249579171316529,1.1,0.8800000000000001
CALCE,CS2_35,758.0,0.5958486704418464,0.5416806094925876,1.1,0.8800000000000001
CALCE,CS2_35,759.0,0.6050330997987691,0.5500300907261536,1.1,0.8800000000000001
CALCE,CS2_35,760.0,0.6050376416458656,0.5500342196780595,1.1,0.8800000000000001
CALCE,CS2_35,761.0,0.6050310060315314,0.5500281873013921,1.1,0.8800000000000001
CALCE,CS2_35,762.0,0.605036133323507,0.5500328484759155,1.1,0.8800000000000001
CALCE,CS2_35,763.0,0.605038676703325,0.5500351606393863,1.1,0.8800000000000001
CALCE,CS2_35,764.0,0.6050573587207911,0.5500521442916283,1.1,0.8800000000000001
CALCE,CS2_35,765.0,0.6050479959174367,0.5500436326522152,1.1,0.8800000000000001
CALCE,CS2_35,766.0,0.6050602931395014,0.5500548119450012,1.1,0.8800000000000001
CALCE,CS2_35,767.0,0.5958707277877165,0.5417006616251968,1.1,0.8800000000000001
CALCE,CS2_35,768.0,0.5867153637455665,0.5333776034050605,1.1,0.8800000000000001
CALCE,CS2_35,769.0,0.5775386048769218,0.5250350953426561,1.1,0.8800000000000001
CALCE,CS2_35,770.0,0.5683542752326546,0.5166857047569586,1.1,0.8800000000000001
CALCE,CS2_35,771.0,0.5591785925454879,0.5083441750413525,1.1,0.8800000000000001
CALCE,CS2_35,772.0,0.5591954083538471,0.5083594621398609,1.1,0.8800000000000001
CALCE,CS2_35,773.0,0.5500280270694514,0.5000254791540467,1.1,0.8800000000000001
CALCE,CS2_35,774.0,0.5500355679893599,0.5000323345357817,1.1,0.8800000000000001
CALCE,CS2_35,775.0,0.5500047375526453,0.5000043068660411,1.1,0.8800000000000001
CALCE,CS2_35,776.0,0.5500310453858455,0.5000282230780413,1.1,0.8800000000000001
CALCE,CS2_35,777.0,0.5500170213901945,0.5000154739910858,1.1,0.8800000000000001
CALCE,CS2_35,778.0,0.5408768888099551,0.4917062625545046,1.1,0.8800000000000001
CALCE,CS2_35,779.0,0.5408724520840772,0.49170222916734285,1.1,0.8800000000000001
CALCE,CS2_35,780.0,0.5408706624543688,0.4917006022312443,1.1,0.8800000000000001
CALCE,CS2_35,781.0,0.5316896361395484,0.4833542146723167,1.1,0.8800000000000001
CALCE,CS2_35,782.0,0.5225219651994492,0.47501996836313554,1.1,0.8800000000000001
CALCE,CS2_35,783.0,0.5225248623076586,0.4750226020978714,1.1,0.8800000000000001
CALCE,CS2_35,784.0,0.5317092269146991,0.4833720244679083,1.1,0.8800000000000001
CALCE,CS2_35,785.0,0.53171830361283,0.4833802760116636,1.1,0.8800000000000001
CALCE,CS2_35,786.0,0.5316848951894705,0.4833499047177004,1.1,0.8800000000000001
CALCE,CS2_35,787.0,0.5317137895902334,0.4833761723547576,1.1,0.8800000000000001
CALCE,CS2_35,788.0,0.5408921126948768,0.49172010244988795,1.1,0.8800000000000001
CALCE,CS2_35,789.0,0.5317133218691139,0.4833757471537399,1.1,0.8800000000000001
CALCE,CS2_35,790.0,0.5317109015265894,0.48337354684235395,1.1,0.8800000000000001
CALCE,CS2_35,791.0,0.5225295728559419,0.47502688441449265,1.1,0.8800000000000001
CALCE,CS2_35,792.0,0.5225386129232723,0.47503510265752025,1.1,0.8800000000000001
CALCE,CS2_35,793.0,0.5225355904079173,0.4750323549162884,1.1,0.8800000000000001
CALCE,CS2_35,794.0,0.5133551083918046,0.4666864621743678,1.1,0.8800000000000001
CALCE,CS2_35,795.0,0.5041879168944063,0.45835265172218753,1.1,0.8800000000000001
CALCE,CS2_35,796.0,0.4950309760316624,0.450028160028784,1.1,0.8800000000000001
CALCE,CS2_35,797.0,0.49502343541731847,0.45002130492483494,1.1,0.8800000000000001
CALCE,CS2_35,798.0,0.4950120405900046,0.45001094599091324,1.1,0.8800000000000001
CALCE,CS2_35,799.0,0.4950129640810567,0.45001178552823334,1.1,0.8800000000000001
CALCE,CS2_35,800.0,0.49505485078264305,0.45004986434785726,1.1,0.8800000000000001
CALCE,CS2_35,801.0,0.4858915984454979,0.4417196349504526,1.1,0.8800000000000001
CALCE,CS2_35,802.0,0.4858857783622137,0.4417143439656488,1.1,0.8800000000000001
CALCE,CS2_35,803.0,0.4950486506857188,0.450044227896108,1.1,0.8800000000000001
CALCE,CS2_35,804.0,0.46754754463706505,0.42504322239733183,1.1,0.8800000000000001
CALCE,CS2_35,805.0,0.4583934404397711,0.41672130949070096,1.1,0.8800000000000001
CALCE,CS2_35,806.0,0.44921228018475073,0.4083748001679552,1.1,0.8800000000000001
CALCE,CS2_35,807.0,0.43088064445082813,0.39170967677348006,1.1,0.8800000000000001
CALCE,CS2_35,808.0,0.4216908042366721,0.3833552765787928,1.1,0.8800000000000001
CALCE,CS2_35,809.0,0.42170006030404233,0.383363691185493,1.1,0.8800000000000001
CALCE,CS2_35,810.0,0.4033692452325771,0.36669931384779736,1.1,0.8800000000000001
CALCE,CS2_35,811.0,0.3941834554694055,0.35834859588127765,1.1,0.8800000000000001
CALCE,CS2_35,812.0,0.39418345637046176,0.35834859670041974,1.1,0.8800000000000001
CALCE,CS2_35,813.0,0.3942000052179978,0.3583636411072707,1.1,0.8800000000000001
CALCE,CS2_35,814.0,0.39419101575877863,0.3583554688716169,1.1,0.8800000000000001
CALCE,CS2_35,815.0,0.3941832451900517,0.3583484047182288,1.1,0.8800000000000001
CALCE,CS2_35,816.0,0.3941865345306234,0.3583513950278394,1.1,0.8800000000000001
CALCE,CS2_35,817.0,0.38503360535812475,0.3500305503255679,1.1,0.8800000000000001
CALCE,CS2_35,818.0,0.3758661804547326,0.3416965276861205,1.1,0.8800000000000001
CALCE,CS2_35,819.0,0.3758662141762447,0.3416965583420406,1.1,0.8800000000000001
CALCE,CS2_35,820.0,0.36667562733211073,0.33334147939282793,1.1,0.8800000000000001
CALCE,CS2_35,821.0,0.256677191298316,0.23334290118028728,1.1,0.8800000000000001
CALCE,CS2_35,822.0,0.35751722309013495,0.3250156573546681,1.1,0.8800000000000001
CALCE,CS2_35,823.0,0.3575413227530788,0.3250375661391625,1.1,0.8800000000000001
CALCE,CS2_35,824.0,0.3575518433711679,0.3250471303374253,1.1,0.8800000000000001
CALCE,CS2_35,825.0,0.34838306593902935,0.3167118781263903,1.1,0.8800000000000001
CALCE,CS2_35,826.0,0.3392087124984694,0.30837155681679035,1.1,0.8800000000000001
CALCE,CS2_35,827.0,0.3483751748839945,0.316704704439995,1.1,0.8800000000000001
CALCE,CS2_35,828.0,0.3483751495647857,0.31670468142253244,1.1,0.8800000000000001
CALCE,CS2_35,829.0,0.3575579703025525,0.3250527002750477,1.1,0.8800000000000001
CALCE,CS2_35,830.0,0.3575413995803954,0.3250376359821776,1.1,0.8800000000000001
CALCE,CS2_35,831.0,0.3483749266708227,0.316704478791657,1.1,0.8800000000000001
CALCE,CS2_35,832.0,0.3392181625784727,0.3083801477986115,1.1,0.8800000000000001
CALCE,CS2_35,833.0,0.3300245148356597,0.30002228621423604,1.1,0.8800000000000001
CALCE,CS2_35,834.0,0.3300274704158397,0.3000249731053088,1.1,0.8800000000000001
CALCE,CS2_35,835.0,0.3208599774757216,0.2916908886142923,1.1,0.8800000000000001
CALCE,CS2_35,836.0,0.3208630363648057,0.2916936694225506,1.1,0.8800000000000001
CALCE,CS2_35,837.0,0.31169534067624055,0.2833594006147641,1.1,0.8800000000000001
CALCE,CS2_35,838.0,0.31169233845198496,0.2833566713199863,1.1,0.8800000000000001
CALCE,CS2_35,839.0,0.31170135896259954,0.28336487178418135,1.1,0.8800000000000001
CALCE,CS2_35,840.0,0.30252367069197267,0.2750215188108842,1.1,0.8800000000000001
CALCE,CS2_35,841.0,0.31169537723571394,0.283359433850649,1.1,0.8800000000000001
CALCE,CS2_35,842.0,0.31170740055789914,0.28337036414354466,1.1,0.8800000000000001
CALCE,CS2_35,843.0,0.31168739775500465,0.28335217977727695,1.1,0.8800000000000001
CALCE,CS2_35,844.0,0.30252167177236655,0.2750197016112423,1.1,0.8800000000000001
CALCE,CS2_35,845.0,0.30252989074088893,0.2750271734008081,1.1,0.8800000000000001
CALCE,CS2_35,846.0,0.3025303923210256,0.2750276293827505,1.1,0.8800000000000001
CALCE,CS2_35,847.0,0.29336748222238457,0.2666977111112587,1.1,0.8800000000000001
CALCE,CS2_35,848.0,0.46754754463706505,0.42504322239733183,1.1,0.8800000000000001
CALCE,CS2_35,849.0,0.4583934404397711,0.41672130949070096,1.1,0.8800000000000001
CALCE,CS2_35,850.0,0.44921228018475073,0.4083748001679552,1.1,0.8800000000000001
CALCE,CS2_35,851.0,0.43088064445082813,0.39170967677348006,1.1,0.8800000000000001
CALCE,CS2_35,852.0,0.4216908042366721,0.3833552765787928,1.1,0.8800000000000001
CALCE,CS2_35,853.0,0.42170006030404233,0.383363691185493,1.1,0.8800000000000001
CALCE,CS2_35,854.0,0.4125293089144965,0.3750266444677241,1.1,0.8800000000000001
CALCE,CS2_35,855.0,0.4033541392388784,0.3666855811262531,1.1,0.8800000000000001
CALCE,CS2_35,856.0,0.4033692452325771,0.36669931384779736,1.1,0.8800000000000001
CALCE,CS2_35,857.0,0.3941834554694055,0.35834859588127765,1.1,0.8800000000000001
CALCE,CS2_35,858.0,0.39418345637046176,0.35834859670041974,1.1,0.8800000000000001
CALCE,CS2_35,859.0,0.3942000052179978,0.3583636411072707,1.1,0.8800000000000001
CALCE,CS2_35,860.0,0.39419101575877863,0.3583554688716169,1.1,0.8800000000000001
CALCE,CS2_35,861.0,0.3941832451900517,0.3583484047182288,1.1,0.8800000000000001
CALCE,CS2_35,862.0,0.3941865345306234,0.3583513950278394,1.1,0.8800000000000001
CALCE,CS2_35,863.0,0.38503360535812475,0.3500305503255679,1.1,0.8800000000000001
CALCE,CS2_35,864.0,0.3758661804547326,0.3416965276861205,1.1,0.8800000000000001
CALCE,CS2_35,865.0,0.3758662141762447,0.3416965583420406,1.1,0.8800000000000001
CALCE,CS2_35,866.0,0.36667562733211073,0.33334147939282793,1.1,0.8800000000000001
CALCE,CS2_35,867.0,0.256677191298316,0.23334290118028728,1.1,0.8800000000000001
CALCE,CS2_35,868.0,0.35751722309013495,0.3250156573546681,1.1,0.8800000000000001
CALCE,CS2_35,869.0,0.3575413227530788,0.3250375661391625,1.1,0.8800000000000001
CALCE,CS2_35,870.0,0.3575518433711679,0.3250471303374253,1.1,0.8800000000000001
CALCE,CS2_35,871.0,0.34838306593902935,0.3167118781263903,1.1,0.8800000000000001
CALCE,CS2_35,872.0,0.3392087124984694,0.30837155681679035,1.1,0.8800000000000001
CALCE,CS2_35,873.0,0.3483751748839945,0.316704704439995,1.1,0.8800000000000001
CALCE,CS2_35,874.0,0.3483751495647857,0.31670468142253244,1.1,0.8800000000000001
CALCE,CS2_35,875.0,0.3575579703025525,0.3250527002750477,1.1,0.8800000000000001
CALCE,CS2_35,876.0,0.3575413995803954,0.3250376359821776,1.1,0.8800000000000001
CALCE,CS2_35,877.0,0.3483749266708227,0.316704478791657,1.1,0.8800000000000001
CALCE,CS2_35,878.0,0.3392181625784727,0.3083801477986115,1.1,0.8800000000000001
CALCE,CS2_35,879.0,0.3300245148356597,0.30002228621423604,1.1,0.8800000000000001
CALCE,CS2_35,880.0,0.3300274704158397,0.3000249731053088,1.1,0.8800000000000001
CALCE,CS2_35,881.0,0.3208599774757216,0.2916908886142923,1.1,0.8800000000000001
CALCE,CS2_35,882.0,0.3208630363648057,0.2916936694225506,1.1,0.8800000000000001
CALCE,CS2_36,1.0,1.1338066110520781,1.0307332827746165,1.1,0.8800000000000001
CALCE,CS2_36,2.0,1.1334134702484167,1.030375882044015,1.1,0.8800000000000001
CALCE,CS2_36,3.0,1.1328286101875913,1.0298441910796283,1.1,0.8800000000000001
CALCE,CS2_36,4.0,1.1270332722889724,1.0245757020808839,1.1,0.8800000000000001
CALCE,CS2_36,5.0,1.1267116857980117,1.0242833507254652,1.1,0.8800000000000001
CALCE,CS2_36,6.0,1.124261017581048,1.0220554705282252,1.1,0.8800000000000001
CALCE,CS2_36,7.0,1.1150115166743946,1.0136468333403585,1.1,0.8800000000000001
CALCE,CS2_36,8.0,1.1089666145750847,1.0081514677955314,1.1,0.8800000000000001
CALCE,CS2_36,9.0,1.1075882593653052,1.0068984176048228,1.1,0.8800000000000001
CALCE,CS2_36,10.0,1.105772038995162,1.0052473081774198,1.1,0.8800000000000001
CALCE,CS2_36,11.0,1.1082769593025792,1.00752450845689,1.1,0.8800000000000001
CALCE,CS2_36,12.0,1.112932182255405,1.0117565293230955,1.1,0.8800000000000001
CALCE,CS2_36,13.0,1.112988055371036,1.011807323064578,1.1,0.8800000000000001
CALCE,CS2_36,14.0,1.1127971667461132,1.011633787951012,1.1,0.8800000000000001
CALCE,CS2_36,15.0,1.112458056752362,1.011325506138511,1.1,0.8800000000000001
CALCE,CS2_36,16.0,1.1121902604059106,1.0110820549144641,1.1,0.8800000000000001
CALCE,CS2_36,17.0,1.112012700816156,1.0109206371055963,1.1,0.8800000000000001
CALCE,CS2_36,18.0,1.108000436582179,1.0072731241656172,1.1,0.8800000000000001
CALCE,CS2_36,19.0,1.1075350499545462,1.0068500454132236,1.1,0.8800000000000001
CALCE,CS2_36,20.0,1.1071381215567389,1.0064892014152171,1.1,0.8800000000000001
CALCE,CS2_36,21.0,1.1067523031151418,1.0061384573774015,1.1,0.8800000000000001
CALCE,CS2_36,22.0,1.1064770587905484,1.0058882352641347,1.1,0.8800000000000001
CALCE,CS2_36,23.0,1.1063048574157182,1.0057316885597436,1.1,0.8800000000000001
CALCE,CS2_36,24.0,1.1058361647172874,1.005305604288443,1.1,0.8800000000000001
CALCE,CS2_36,25.0,1.1054579660440906,1.0049617873128096,1.1,0.8800000000000001
CALCE,CS2_36,26.0,1.1051384630419614,1.0046713300381467,1.1,0.8800000000000001
CALCE,CS2_36,27.0,1.0957048003880436,0.9960952730800395,1.1,0.8800000000000001
CALCE,CS2_36,28.0,1.08910990291196,0.9900999117381454,1.1,0.8800000000000001
CALCE,CS2_36,29.0,1.0879088780265784,0.989008070933253,1.1,0.8800000000000001
CALCE,CS2_36,30.0,1.0871404645160523,0.9883095131964111,1.1,0.8800000000000001
CALCE,CS2_36,31.0,1.085984676363469,0.9872587966940627,1.1,0.8800000000000001
CALCE,CS2_36,32.0,1.0940259166577682,0.9945690151434255,1.1,0.8800000000000001
CALCE,CS2_36,33.0,1.0949674538454621,0.9954249580413291,1.1,0.8800000000000001
CALCE,CS2_36,34.0,1.0858072780786652,0.9870975255260591,1.1,0.8800000000000001
CALCE,CS2_36,35.0,1.0794433426800802,0.9813121297091638,1.1,0.8800000000000001
CALCE,CS2_36,36.0,1.0791840180692092,0.9810763800629173,1.1,0.8800000000000001
CALCE,CS2_36,37.0,1.078459123542833,0.9804173850389389,1.1,0.8800000000000001
CALCE,CS2_36,38.0,1.078670996153079,0.9806099965027989,1.1,0.8800000000000001
CALCE,CS2_36,39.0,1.0866210060020014,0.9878372781836375,1.1,0.8800000000000001
CALCE,CS2_36,40.0,1.0870770175067002,0.988251834097,1.1,0.8800000000000001
CALCE,CS2_36,41.0,1.0777931923143766,0.9798119930130696,1.1,0.8800000000000001
CALCE,CS2_36,42.0,1.0767807918113874,0.978891628919443,1.1,0.8800000000000001
CALCE,CS2_36,43.0,1.0764721394969263,0.9786110359062966,1.1,0.8800000000000001
CALCE,CS2_36,44.0,1.0718244042078808,0.9743858220071643,1.1,0.8800000000000001
CALCE,CS2_36,45.0,1.0711227518872464,0.973747956261133,1.1,0.8800000000000001
CALCE,CS2_36,46.0,1.0794928482397308,0.9813571347633916,1.1,0.8800000000000001
CALCE,CS2_36,47.0,1.080303519583967,0.9820941087126972,1.1,0.8800000000000001
CALCE,CS2_36,48.0,1.0715311247130497,0.9741192042845905,1.1,0.8800000000000001
CALCE,CS2_36,49.0,1.0707666196755437,0.9734241997050396,1.1,0.8800000000000001
CALCE,CS2_36,50.0,1.0701721884619844,0.972883807692713,1.1,0.8800000000000001
CALCE,CS2_36,51.0,1.069615116531353,0.9723773786648663,1.1,0.8800000000000001
CALCE,CS2_36,52.0,1.0687016031198973,0.9715469119271792,1.1,0.8800000000000001
CALCE,CS2_36,53.0,1.1050292745813424,1.0045720678012202,1.1,0.8800000000000001
CALCE,CS2_36,54.0,1.0990929585377924,0.9991754168525385,1.1,0.8800000000000001
CALCE,CS2_36,55.0,1.1049865681372835,1.0045332437611667,1.1,0.8800000000000001
CALCE,CS2_36,56.0,1.1047656617609092,1.0043324197826446,1.1,0.8800000000000001
CALCE,CS2_36,57.0,1.0962976344543127,0.9966342131402842,1.1,0.8800000000000001
CALCE,CS2_36,58.0,1.0898435888352553,0.9907668989411411,1.1,0.8800000000000001
CALCE,CS2_36,59.0,1.0886560950330975,0.9896873591209976,1.1,0.8800000000000001
CALCE,CS2_36,60.0,1.0807610695476868,0.9825100632251698,1.1,0.8800000000000001
CALCE,CS2_36,61.0,1.0860892362381662,0.9873538511256056,1.1,0.8800000000000001
CALCE,CS2_36,62.0,1.0808095812683851,0.9825541647894409,1.1,0.8800000000000001
CALCE,CS2_36,63.0,1.0778799578217966,0.9798908707470877,1.1,0.8800000000000001
CALCE,CS2_36,64.0,1.072507443611924,0.9750067669199308,1.1,0.8800000000000001
CALCE,CS2_36,65.0,1.071644855769363,0.9742225961539662,1.1,0.8800000000000001
CALCE,CS2_36,66.0,1.0710681783700713,0.973698343972792,1.1,0.8800000000000001
CALCE,CS2_36,67.0,1.069427286346617,0.97220662395147,1.1,0.8800000000000001
CALCE,CS2_36,68.0,1.0701084306616209,0.9728258460560189,1.1,0.8800000000000001
CALCE,CS2_36,69.0,1.069803950586544,0.9725490459877671,1.1,0.8800000000000001
CALCE,CS2_36,70.0,1.0630968134928052,0.9664516486298228,1.1,0.8800000000000001
CALCE,CS2_36,71.0,1.0626746137440728,0.9660678306764298,1.1,0.8800000000000001
CALCE,CS2_36,72.0,1.0622912734773848,0.9657193395248952,1.1,0.8800000000000001
CALCE,CS2_36,73.0,1.0618679206386368,0.9653344733078515,1.1,0.8800000000000001
CALCE,CS2_36,74.0,1.060991049119722,0.9645373173815655,1.1,0.8800000000000001
CALCE,CS2_36,75.0,1.0621522655004774,0.9655929686367976,1.1,0.8800000000000001
CALCE,CS2_36,76.0,1.061782560477029,0.9652568731609353,1.1,0.8800000000000001
CALCE,CS2_36,77.0,1.0613756870442885,0.9648869882220804,1.1,0.8800000000000001
CALCE,CS2_36,78.0,1.0610967921544097,0.9646334474130996,1.1,0.8800000000000001
CALCE,CS2_36,79.0,1.0608590860835807,0.9644173509850733,1.1,0.8800000000000001
CALCE,CS2_36,80.0,0.9434336605672825,0.8576669641520749,1.1,0.8800000000000001
CALCE,CS2_36,81.0,0.9430515897543453,0.8573196270494048,1.1,0.8800000000000001
CALCE,CS2_36,82.0,1.0599700170238358,0.9636091063853052,1.1,0.8800000000000001
CALCE,CS2_36,83.0,1.0596320866453741,0.9633018969503401,1.1,0.8800000000000001
CALCE,CS2_36,84.0,1.0593858327377004,0.9630780297615457,1.1,0.8800000000000001
CALCE,CS2_36,85.0,1.0591517380510957,0.9628652164100869,1.1,0.8800000000000001
CALCE,CS2_36,86.0,0.9405944345356114,0.8550858495778285,1.1,0.8800000000000001
CALCE,CS2_36,87.0,1.0584287782171922,0.9622079801974474,1.1,0.8800000000000001
CALCE,CS2_36,88.0,1.058566711060737,0.9623333736915791,1.1,0.8800000000000001
CALCE,CS2_36,89.0,1.0535018126898599,0.9577289206271452,1.1,0.8800000000000001
CALCE,CS2_36,90.0,1.053104702907109,0.9573679117337354,1.1,0.8800000000000001
CALCE,CS2_36,91.0,1.0525044579979945,0.9568222345436314,1.1,0.8800000000000001
CALCE,CS2_36,92.0,1.044866290810998,0.9498784461918163,1.1,0.8800000000000001
CALCE,CS2_36,93.0,1.0441194425385472,0.9491994932168609,1.1,0.8800000000000001
CALCE,CS2_36,94.0,1.0434839875419233,0.9486218068562938,1.1,0.8800000000000001
CALCE,CS2_36,95.0,1.051927965298877,0.9562981502717064,1.1,0.8800000000000001
CALCE,CS2_36,96.0,1.0518002543883493,0.9561820494439539,1.1,0.8800000000000001
CALCE,CS2_36,97.0,1.0514612660228637,0.9558738782026033,1.1,0.8800000000000001
CALCE,CS2_36,98.0,1.058584134343584,0.9623492130396217,1.1,0.8800000000000001
CALCE,CS2_36,99.0,1.059122054157851,0.9628382310525917,1.1,0.8800000000000001
CALCE,CS2_36,100.0,1.0521263014192885,0.9564784558357168,1.1,0.8800000000000001
CALCE,CS2_36,101.0,1.0506544182769002,0.9551403802517274,1.1,0.8800000000000001
CALCE,CS2_36,102.0,1.0506071928668401,0.9550974480607637,1.1,0.8800000000000001
CALCE,CS2_36,103.0,1.0504068477779425,0.9549153161617658,1.1,0.8800000000000001
CALCE,CS2_36,104.0,1.0446112095990165,0.949646554180924,1.1,0.8800000000000001
CALCE,CS2_36,105.0,1.0523018903420922,0.9566380821291747,1.1,0.8800000000000001
CALCE,CS2_36,106.0,1.0570248828199715,0.9609317116545195,1.1,0.8800000000000001
CALCE,CS2_36,107.0,0.9419005087546626,0.8562731897769659,1.1,0.8800000000000001
CALCE,CS2_36,108.0,1.043673606659353,0.9487941878721391,1.1,0.8800000000000001
CALCE,CS2_36,109.0,1.0436590275588964,0.9487809341444512,1.1,0.8800000000000001
CALCE,CS2_36,110.0,1.0435357440784234,0.9486688582531121,1.1,0.8800000000000001
CALCE,CS2_36,111.0,1.0422244599273245,0.9474767817521131,1.1,0.8800000000000001
CALCE,CS2_36,112.0,1.0438376584704712,0.9489433258822464,1.1,0.8800000000000001
CALCE,CS2_36,113.0,1.0505588070757266,0.9550534609779332,1.1,0.8800000000000001
CALCE,CS2_36,114.0,0.939579020294354,0.8541627457221399,1.1,0.8800000000000001
CALCE,CS2_36,115.0,1.0418213778237928,0.9471103434761752,1.1,0.8800000000000001
CALCE,CS2_36,116.0,1.0412617192358997,0.9466015629417269,1.1,0.8800000000000001
CALCE,CS2_36,117.0,1.0413186082636474,0.9466532802396794,1.1,0.8800000000000001
CALCE,CS2_36,118.0,1.0359010313060117,0.9417282102781924,1.1,0.8800000000000001
CALCE,CS2_36,119.0,1.0348378418233453,0.9407616743848592,1.1,0.8800000000000001
CALCE,CS2_36,120.0,1.043636438274966,0.9487603984317873,1.1,0.8800000000000001
CALCE,CS2_36,121.0,1.0481717020304333,0.952883365482212,1.1,0.8800000000000001
CALCE,CS2_36,122.0,1.0493846645674096,0.9539860586976451,1.1,0.8800000000000001
CALCE,CS2_36,123.0,1.0499876282325693,0.9545342074841539,1.1,0.8800000000000001
CALCE,CS2_36,124.0,1.0503921775369889,0.9549019795790807,1.1,0.8800000000000001
CALCE,CS2_36,125.0,1.0506812320035914,0.9551647563669012,1.1,0.8800000000000001
CALCE,CS2_36,126.0,1.0509321921044412,0.9553929019131283,1.1,0.8800000000000001
CALCE,CS2_36,127.0,1.0513863777127967,0.9558057979207243,1.1,0.8800000000000001
CALCE,CS2_36,128.0,1.0514348276768717,0.9558498433426106,1.1,0.8800000000000001
CALCE,CS2_36,129.0,1.0515431006174825,0.9559482732886203,1.1,0.8800000000000001
CALCE,CS2_36,130.0,1.05169289923,0.9560844538454546,1.1,0.8800000000000001
CALCE,CS2_36,131.0,1.0517704073638094,0.9561549157852812,1.1,0.8800000000000001
CALCE,CS2_36,132.0,1.0518308059471324,0.9562098235883021,1.1,0.8800000000000001
CALCE,CS2_36,133.0,1.051924230797901,0.9562947552708191,1.1,0.8800000000000001
CALCE,CS2_36,134.0,1.0519146100062062,0.956286009096551,1.1,0.8800000000000001
CALCE,CS2_36,135.0,1.0519103816507929,0.9562821651370843,1.1,0.8800000000000001
CALCE,CS2_36,136.0,1.04408076857613,0.9491643350692089,1.1,0.8800000000000001
CALCE,CS2_36,137.0,1.0403094247750728,0.9457358407046116,1.1,0.8800000000000001
CALCE,CS2_36,138.0,1.0355604561975285,0.9414185965432076,1.1,0.8800000000000001
CALCE,CS2_36,139.0,1.0352020793508363,0.9410927994098511,1.1,0.8800000000000001
CALCE,CS2_36,140.0,1.0340491305669115,0.9400446641517376,1.1,0.8800000000000001
CALCE,CS2_36,141.0,1.042231188752761,0.9474828988661463,1.1,0.8800000000000001
CALCE,CS2_36,142.0,1.043792144943735,0.94890194994885,1.1,0.8800000000000001
CALCE,CS2_36,143.0,1.0426452610509311,0.9478593282281191,1.1,0.8800000000000001
CALCE,CS2_36,144.0,1.033361488420967,0.9394195349281517,1.1,0.8800000000000001
CALCE,CS2_36,145.0,1.0421139073761916,0.9473762794329014,1.1,0.8800000000000001
