dataset,cell_id,cycle,capacity,target,rated_capacity,eol_threshold
NASA,B0007,35.0,1.836828431169018,0.918414215584509,2.0,1.6
NASA,B0007,36.0,1.8371619619672275,0.9185809809836137,2.0,1.6
NASA,B0007,37.0,1.8316722583718854,0.9158361291859427,2.0,1.6
NASA,B0007,38.0,1.8211470951317783,0.9105735475658892,2.0,1.6
NASA,B0007,39.0,1.816506091511515,0.9082530457557575,2.0,1.6
NASA,B0007,40.0,1.8113815601504555,0.9056907800752277,2.0,1.6
NASA,B0007,41.0,1.8116056333939583,0.9058028166969792,2.0,1.6
NASA,B0007,42.0,1.8060548955557403,0.9030274477778701,2.0,1.6
NASA,B0007,43.0,1.8132041826994056,0.9066020913497028,2.0,1.6
NASA,B0007,44.0,1.8062641938283535,0.9031320969141767,2.0,1.6
NASA,B0007,45.0,1.7958310249900458,0.8979155124950229,2.0,1.6
NASA,B0007,46.0,1.7858852600390451,0.8929426300195226,2.0,1.6
NASA,B0007,47.0,1.7803268604502753,0.8901634302251377,2.0,1.6
NASA,B0007,48.0,1.8150756899575577,0.9075378449787789,2.0,1.6
NASA,B0007,49.0,1.8157025154845838,0.9078512577422919,2.0,1.6
NASA,B0007,50.0,1.8002432178056673,0.9001216089028337,2.0,1.6
NASA,B0007,51.0,1.7904476205609308,0.8952238102804654,2.0,1.6
NASA,B0007,52.0,1.780343032300132,0.890171516150066,2.0,1.6
NASA,B0007,53.0,1.775328769596812,0.887664384798406,2.0,1.6
NASA,B0007,54.0,1.7702629734732853,0.8851314867366427,2.0,1.6
NASA,B0007,55.0,1.760081061854204,0.880040530927102,2.0,1.6
NASA,B0007,56.0,1.749647593537689,0.8748237967688445,2.0,1.6
NASA,B0007,57.0,1.749650075059311,0.8748250375296555,2.0,1.6
NASA,B0007,58.0,1.745028739214683,0.8725143696073415,2.0,1.6
NASA,B0007,59.0,1.7396457455286727,0.8698228727643363,2.0,1.6
NASA,B0007,60.0,1.7285642277717963,0.8642821138858982,2.0,1.6
NASA,B0007,61.0,1.723900324588418,0.861950162294209,2.0,1.6
NASA,B0007,62.0,1.7139788776485192,0.8569894388242596,2.0,1.6
NASA,B0007,63.0,1.7139701997004613,0.8569850998502306,2.0,1.6
NASA,B0007,64.0,1.7036521173638766,0.8518260586819383,2.0,1.6
NASA,B0007,65.0,1.7040137474382486,0.8520068737191243,2.0,1.6
NASA,B0007,66.0,1.6935716157343033,0.8467858078671516,2.0,1.6
NASA,B0007,67.0,1.6876577363877656,0.8438288681938828,2.0,1.6
NASA,B0007,68.0,1.6830744356583152,0.8415372178291576,2.0,1.6
NASA,B0007,69.0,1.6779270142025482,0.8389635071012741,2.0,1.6
NASA,B0007,70.0,1.6732060275966172,0.8366030137983086,2.0,1.6
NASA,B0007,71.0,1.6674367208253988,0.8337183604126994,2.0,1.6
NASA,B0007,72.0,1.6622662630667526,0.8311331315333763,2.0,1.6
NASA,B0007,73.0,1.6574243065763063,0.8287121532881532,2.0,1.6
NASA,B0007,74.0,1.652538684928734,0.826269342464367,2.0,1.6
NASA,B0007,75.0,1.6472174627573322,0.8236087313786661,2.0,1.6
NASA,B0007,76.0,1.6364136810898071,0.8182068405449036,2.0,1.6
NASA,B0007,77.0,1.6362554312048496,0.8181277156024248,2.0,1.6
NASA,B0007,78.0,1.641119179218384,0.820559589609192,2.0,1.6
NASA,B0007,79.0,1.6315700789656966,0.8157850394828483,2.0,1.6
NASA,B0007,80.0,1.621213282987236,0.810606641493618,2.0,1.6
NASA,B0007,81.0,1.6164273214762122,0.8082136607381061,2.0,1.6
NASA,B0007,82.0,1.615823510161921,0.8079117550809605,2.0,1.6
NASA,B0007,83.0,1.61672418029789,0.808362090148945,2.0,1.6
NASA,B0007,84.0,1.6108655863730026,0.8054327931865013,2.0,1.6
NASA,B0007,85.0,1.6006603374309376,0.8003301687154688,2.0,1.6
NASA,B0007,86.0,1.5959174487005663,0.7979587243502831,2.0,1.6
NASA,B0007,87.0,1.5962179519462243,0.7981089759731121,2.0,1.6
NASA,B0007,88.0,1.5958065114633972,0.7979032557316986,2.0,1.6
NASA,B0007,89.0,1.5906507821480704,0.7953253910740352,2.0,1.6
NASA,B0007,90.0,1.6888211161855506,0.8444105580927753,2.0,1.6
NASA,B0007,91.0,1.6259938279733204,0.8129969139866602,2.0,1.6
NASA,B0007,92.0,1.6157433862812898,0.8078716931406449,2.0,1.6
NASA,B0007,93.0,1.6056626764846538,0.8028313382423269,2.0,1.6
NASA,B0007,94.0,1.5949746921524348,0.7974873460762174,2.0,1.6
NASA,B0007,95.0,1.5904102438871945,0.7952051219435973,2.0,1.6
NASA,B0007,96.0,1.5853517062988178,0.7926758531494089,2.0,1.6
NASA,B0007,97.0,1.5799737147242376,0.7899868573621188,2.0,1.6
NASA,B0007,98.0,1.5752185465278068,0.7876092732639034,2.0,1.6
NASA,B0007,99.0,1.569798484648868,0.784899242324434,2.0,1.6
NASA,B0007,100.0,1.5702565375950357,0.7851282687975178,2.0,1.6
NASA,B0007,101.0,1.565249873909438,0.782624936954719,2.0,1.6
NASA,B0007,102.0,1.559633933561147,0.7798169667805736,2.0,1.6
NASA,B0007,103.0,1.5649820533392105,0.7824910266696052,2.0,1.6
NASA,B0007,104.0,1.57497949984227,0.787489749921135,2.0,1.6
NASA,B0007,105.0,1.5652811168780458,0.7826405584390229,2.0,1.6
NASA,B0007,106.0,1.559755497470126,0.779877748735063,2.0,1.6
NASA,B0007,107.0,1.549897685670499,0.7749488428352495,2.0,1.6
NASA,B0007,108.0,1.5438771531345021,0.7719385765672511,2.0,1.6
NASA,B0007,109.0,1.5450187488690073,0.7725093744345036,2.0,1.6
NASA,B0007,110.0,1.5445940154102908,0.7722970077051454,2.0,1.6
NASA,B0007,111.0,1.5343086721758876,0.7671543360879438,2.0,1.6
NASA,B0007,112.0,1.5287603942958483,0.7643801971479242,2.0,1.6
NASA,B0007,113.0,1.5289260249179843,0.7644630124589922,2.0,1.6
NASA,B0007,114.0,1.529091650133123,0.7645458250665615,2.0,1.6
NASA,B0007,115.0,1.5239059324661248,0.7619529662330624,2.0,1.6
NASA,B0007,116.0,1.5186675419100615,0.7593337709550307,2.0,1.6
NASA,B0007,117.0,1.5136482266426952,0.7568241133213476,2.0,1.6
NASA,B0007,118.0,1.5136050185229033,0.7568025092614517,2.0,1.6
NASA,B0007,119.0,1.5139470614867965,0.7569735307433982,2.0,1.6
NASA,B0007,120.0,1.5339599193158786,0.7669799596579393,2.0,1.6
NASA,B0007,121.0,1.5391372798653098,0.7695686399326549,2.0,1.6
NASA,B0007,122.0,1.5236247972838737,0.7618123986419368,2.0,1.6
NASA,B0007,123.0,1.5135813035589147,0.7567906517794574,2.0,1.6
NASA,B0007,124.0,1.5077850749847914,0.7538925374923957,2.0,1.6
NASA,B0007,125.0,1.5031960676037333,0.7515980338018666,2.0,1.6
NASA,B0007,126.0,1.4978220596995881,0.7489110298497941,2.0,1.6
NASA,B0007,127.0,1.492848534633516,0.746424267316758,2.0,1.6
NASA,B0007,128.0,1.492414389867026,0.746207194933513,2.0,1.6
NASA,B0007,129.0,1.487482776538081,0.7437413882690405,2.0,1.6
NASA,B0007,130.0,1.482535148640411,0.7412675743202055,2.0,1.6
NASA,B0007,131.0,1.4827874322228984,0.7413937161114492,2.0,1.6
NASA,B0007,132.0,1.476971179775059,0.7384855898875295,2.0,1.6
NASA,B0007,133.0,1.4819015554137276,0.7409507777068638,2.0,1.6
NASA,B0007,134.0,1.4981366198874824,0.7490683099437412,2.0,1.6
NASA,B0007,135.0,1.4820775214392872,0.7410387607196436,2.0,1.6
NASA,B0007,136.0,1.4771155312812152,0.7385577656406076,2.0,1.6
NASA,B0007,137.0,1.4720772783056488,0.7360386391528244,2.0,1.6
NASA,B0007,138.0,1.472248013656454,0.736124006828227,2.0,1.6
NASA,B0007,139.0,1.4670106672274665,0.7335053336137333,2.0,1.6
NASA,B0007,140.0,1.4617672495335379,0.7308836247667689,2.0,1.6
NASA,B0007,141.0,1.4566952670489708,0.7283476335244854,2.0,1.6
NASA,B0007,142.0,1.451354972758956,0.725677486379478,2.0,1.6
NASA,B0007,143.0,1.451615926257375,0.7258079631286875,2.0,1.6
NASA,B0007,144.0,1.4468161332173683,0.7234080666086842,2.0,1.6
NASA,B0007,145.0,1.4467570607768785,0.7233785303884392,2.0,1.6
NASA,B0007,146.0,1.4413797481446793,0.7206898740723396,2.0,1.6
NASA,B0007,147.0,1.4362456252208178,0.7181228126104089,2.0,1.6
NASA,B0007,148.0,1.4368154153924828,0.7184077076962414,2.0,1.6
NASA,B0007,149.0,1.4362945145860047,0.7181472572930023,2.0,1.6
NASA,B0007,150.0,1.4418575315878015,0.7209287657939007,2.0,1.6
NASA,B0007,151.0,1.4672063484781797,0.7336031742390898,2.0,1.6
NASA,B0007,152.0,1.4518640367848885,0.7259320183924443,2.0,1.6
NASA,B0007,153.0,1.4471379752748499,0.7235689876374249,2.0,1.6
NASA,B0007,154.0,1.441790586562399,0.7208952932811995,2.0,1.6
NASA,B0007,155.0,1.431630947911111,0.7158154739555554,2.0,1.6
NASA,B0007,156.0,1.4318084249673686,0.7159042124836843,2.0,1.6
NASA,B0007,157.0,1.4262562585106868,0.7131281292553434,2.0,1.6
NASA,B0007,158.0,1.4260877528924913,0.7130438764462457,2.0,1.6
NASA,B0007,159.0,1.4212633510031694,0.7106316755015847,2.0,1.6
NASA,B0007,160.0,1.4163272748795108,0.7081636374397554,2.0,1.6
NASA,B0007,161.0,1.4165781829175994,0.7082890914587997,2.0,1.6
NASA,B0007,162.0,1.4108401729425177,0.7054200864712589,2.0,1.6
NASA,B0007,163.0,1.4109949628347804,0.7054974814173902,2.0,1.6
NASA,B0007,164.0,1.4061714290398801,0.7030857145199401,2.0,1.6
NASA,B0007,165.0,1.4063358479692922,0.7031679239846461,2.0,1.6
NASA,B0007,166.0,1.4004552399066514,0.7002276199533257,2.0,1.6
NASA,B0007,167.0,1.4217865046055154,0.7108932523027577,2.0,1.6
NASA,B0007,168.0,1.4324552720625434,0.7162276360312717,2.0,1.6
NASA,B0018,1.0,1.8550045207910817,0.9275022603955408,2.0,1.6
NASA,B0018,2.0,1.8431955317089987,0.9215977658544994,2.0,1.6
NASA,B0018,3.0,1.8396018424355423,0.9198009212177711,2.0,1.6
NASA,B0018,4.0,1.8306736044962053,0.9153368022481027,2.0,1.6
NASA,B0018,5.0,1.8327002069419656,0.9163501034709828,2.0,1.6
NASA,B0018,6.0,1.8285288846046388,0.9142644423023194,2.0,1.6
NASA,B0018,7.0,1.8212011895697924,0.9106005947848962,2.0,1.6
NASA,B0018,8.0,1.8151700106433282,0.9075850053216641,2.0,1.6
NASA,B0018,9.0,1.8042980520967649,0.9021490260483824,2.0,1.6
NASA,B0018,10.0,1.8231002302844226,0.9115501151422113,2.0,1.6
NASA,B0018,11.0,1.8121253520255494,0.9060626760127747,2.0,1.6
NASA,B0018,12.0,1.8046916382117766,0.9023458191058883,2.0,1.6
NASA,B0018,13.0,1.790844349786295,0.8954221748931475,2.0,1.6
NASA,B0018,14.0,1.783470722841926,0.891735361420963,2.0,1.6
NASA,B0018,15.0,1.7809386125310702,0.8904693062655351,2.0,1.6
NASA,B0018,16.0,1.771209039672698,0.885604519836349,2.0,1.6
NASA,B0018,17.0,1.7686303996707076,0.8843151998353538,2.0,1.6
NASA,B0018,18.0,1.7536304801917124,0.8768152400958562,2.0,1.6
NASA,B0018,19.0,1.7462197416415093,0.8731098708207546,2.0,1.6
NASA,B0018,20.0,1.7376647337053737,0.8688323668526868,2.0,1.6
NASA,B0018,21.0,1.7315166735475835,0.8657583367737918,2.0,1.6
NASA,B0018,22.0,1.7085949894470602,0.8542974947235301,2.0,1.6
NASA,B0018,23.0,1.711469957068211,0.8557349785341055,2.0,1.6
NASA,B0018,24.0,1.7075021373272627,0.8537510686636314,2.0,1.6
NASA,B0018,25.0,1.7492382064360228,0.8746191032180114,2.0,1.6
NASA,B0018,26.0,1.7327697147429955,0.8663848573714977,2.0,1.6
NASA,B0018,27.0,1.7222313328292376,0.8611156664146188,2.0,1.6
NASA,B0018,28.0,1.711846298984729,0.8559231494923645,2.0,1.6
NASA,B0018,29.0,1.699267835126687,0.8496339175633435,2.0,1.6
NASA,B0018,30.0,1.6940366439243106,0.8470183219621553,2.0,1.6
NASA,B0018,31.0,1.6819027078768087,0.8409513539384044,2.0,1.6
NASA,B0018,32.0,1.6769770618433686,0.8384885309216843,2.0,1.6
NASA,B0018,33.0,1.6655229306478936,0.8327614653239468,2.0,1.6
NASA,B0018,34.0,1.6571924575832084,0.8285962287916042,2.0,1.6
NASA,B0018,35.0,1.6482241555294048,0.8241120777647024,2.0,1.6
NASA,B0018,36.0,1.6387701497987262,0.8193850748993631,2.0,1.6
NASA,B0018,37.0,1.6276486907262062,0.8138243453631031,2.0,1.6
NASA,B0018,38.0,1.62215370227252,0.81107685113626,2.0,1.6
NASA,B0018,39.0,1.6140066510467586,0.8070033255233793,2.0,1.6
NASA,B0018,40.0,1.6760516154424623,0.8380258077212311,2.0,1.6
NASA,B0018,41.0,1.649300642552199,0.8246503212760995,2.0,1.6
NASA,B0018,42.0,1.63238299185809,0.816191495929045,2.0,1.6
NASA,B0018,43.0,1.6164159719025777,0.8082079859512888,2.0,1.6
NASA,B0018,44.0,1.6109028378249377,0.8054514189124689,2.0,1.6
NASA,B0018,45.0,1.5954638693695657,0.7977319346847829,2.0,1.6
NASA,B0018,46.0,1.726707440085764,0.863353720042882,2.0,1.6
NASA,B0018,47.0,1.7165673917429753,0.8582836958714877,2.0,1.6
NASA,B0018,48.0,1.6958235570934848,0.8479117785467424,2.0,1.6
NASA,B0018,49.0,1.6777783190792557,0.8388891595396278,2.0,1.6
NASA,B0018,50.0,1.6606586897774192,0.8303293448887096,2.0,1.6
NASA,B0018,51.0,1.6664109274827466,0.8332054637413733,2.0,1.6
NASA,B0018,52.0,1.6468336174407805,0.8234168087203902,2.0,1.6
NASA,B0018,53.0,1.6257639928779952,0.8128819964389976,2.0,1.6
NASA,B0018,54.0,1.6121577411874595,0.8060788705937297,2.0,1.6
NASA,B0018,55.0,1.6057366823755344,0.8028683411877672,2.0,1.6
NASA,B0018,56.0,1.673645314879889,0.8368226574399446,2.0,1.6
NASA,B0018,57.0,1.6404348572349936,0.8202174286174968,2.0,1.6
NASA,B0018,58.0,1.6132653317422077,0.8066326658711038,2.0,1.6
NASA,B0018,59.0,1.5920964324686278,0.7960482162343139,2.0,1.6
NASA,B0018,60.0,1.5866011820698824,0.7933005910349412,2.0,1.6
NASA,B0018,61.0,1.5800766490336253,0.7900383245168127,2.0,1.6
NASA,B0018,62.0,1.5641732953289167,0.7820866476644583,2.0,1.6
NASA,B0018,63.0,1.555618272193922,0.777809136096961,2.0,1.6
NASA,B0018,64.0,1.5402045278637397,0.7701022639318699,2.0,1.6
NASA,B0018,65.0,1.5321613015959863,0.7660806507979931,2.0,1.6
NASA,B0018,66.0,1.5316232403693415,0.7658116201846707,2.0,1.6
NASA,B0018,67.0,1.5222595950771978,0.7611297975385989,2.0,1.6
NASA,B0018,68.0,1.5065267126851283,0.7532633563425641,2.0,1.6
NASA,B0018,69.0,1.5014219556532926,0.7507109778266463,2.0,1.6
NASA,B0018,70.0,1.4963534117486457,0.7481767058743228,2.0,1.6
NASA,B0018,71.0,1.5334262000312422,0.7667131000156211,2.0,1.6
NASA,B0018,72.0,1.523845267514426,0.761922633757213,2.0,1.6
NASA,B0018,73.0,1.5011920994261239,0.7505960497130619,2.0,1.6
NASA,B0018,74.0,1.492417671450291,0.7462088357251455,2.0,1.6
NASA,B0018,75.0,1.483323851940123,0.7416619259700615,2.0,1.6
NASA,B0018,76.0,1.4807376792294196,0.7403688396147098,2.0,1.6
NASA,B0018,77.0,1.4735077809902477,0.7367538904951239,2.0,1.6
NASA,B0018,78.0,1.46801928526661,0.734009642633305,2.0,1.6
NASA,B0018,79.0,1.4580923557119019,0.7290461778559509,2.0,1.6
NASA,B0018,80.0,1.4478660988891399,0.7239330494445699,2.0,1.6
NASA,B0018,81.0,1.4527808777541982,0.7263904388770991,2.0,1.6
NASA,B0018,82.0,1.4425356364492432,0.7212678182246216,2.0,1.6
NASA,B0018,83.0,1.4392712877203313,0.7196356438601657,2.0,1.6
NASA,B0018,84.0,1.4286475681888218,0.7143237840944109,2.0,1.6
NASA,B0018,85.0,1.4249026750004896,0.7124513375002448,2.0,1.6
NASA,B0018,86.0,1.4698115324524124,0.7349057662262062,2.0,1.6
NASA,B0018,87.0,1.4525819651050202,0.7262909825525101,2.0,1.6
NASA,B0018,88.0,1.442834198908794,0.721417099454397,2.0,1.6
NASA,B0018,89.0,1.428376058807949,0.7141880294039745,2.0,1.6
NASA,B0018,90.0,1.4154547844370715,0.7077273922185358,2.0,1.6
NASA,B0018,91.0,1.454576670077708,0.727288335038854,2.0,1.6
NASA,B0018,92.0,1.4283179548274056,0.7141589774137028,2.0,1.6
NASA,B0018,93.0,1.4197026883204058,0.7098513441602029,2.0,1.6
NASA,B0018,94.0,1.4155606630306516,0.7077803315153258,2.0,1.6
NASA,B0018,95.0,1.405680035419228,0.702840017709614,2.0,1.6
NASA,B0018,96.0,1.4084461071166137,0.7042230535583068,2.0,1.6
NASA,B0018,97.0,1.3968547782872414,0.6984273891436207,2.0,1.6
NASA,B0018,98.0,1.3935670371440676,0.6967835185720338,2.0,1.6
NASA,B0018,99.0,1.3893644292809475,0.6946822146404737,2.0,1.6
NASA,B0018,100.0,1.3785651415666713,0.6892825707833357,2.0,1.6
NASA,B0018,101.0,1.384901110085747,0.6924505550428735,2.0,1.6
NASA,B0018,102.0,1.3703251814242443,0.6851625907121222,2.0,1.6
NASA,B0018,103.0,1.3733464385229082,0.6866732192614541,2.0,1.6
NASA,B0018,104.0,1.3679487285504814,0.6839743642752407,2.0,1.6
NASA,B0018,105.0,1.3567141087089647,0.6783570543544823,2.0,1.6
NASA,B0018,106.0,1.4604310209194575,0.7302155104597288,2.0,1.6
NASA,B0018,107.0,1.4500998937104097,0.7250499468552049,2.0,1.6
NASA,B0018,108.0,1.4381406901824496,0.7190703450912248,2.0,1.6
NASA,B0018,109.0,1.4283681980964316,0.7141840990482158,2.0,1.6
NASA,B0018,110.0,1.4147874517552432,0.7073937258776216,2.0,1.6
NASA,B0018,111.0,1.413889163393182,0.706944581696591,2.0,1.6
NASA,B0018,112.0,1.3989331662177225,0.6994665831088612,2.0,1.6
NASA,B0018,113.0,1.3953322584033976,0.6976661292016988,2.0,1.6
NASA,B0018,114.0,1.390046129540245,0.6950230647701225,2.0,1.6
NASA,B0018,115.0,1.3860271454209647,0.6930135727104824,2.0,1.6
NASA,B0018,116.0,1.388215260193751,0.6941076300968755,2.0,1.6
NASA,B0018,117.0,1.3761826562394497,0.6880913281197248,2.0,1.6
NASA,B0018,118.0,1.3647168898640165,0.6823584449320083,2.0,1.6
NASA,B0018,119.0,1.3589854739373584,0.6794927369686792,2.0,1.6
NASA,B0018,120.0,1.3462308764008801,0.6731154382004401,2.0,1.6
NASA,B0018,121.0,1.4268427818454643,0.7134213909227322,2.0,1.6
NASA,B0018,122.0,1.4064481483279663,0.7032240741639831,2.0,1.6
NASA,B0018,123.0,1.3934907492075153,0.6967453746037576,2.0,1.6
NASA,B0018,124.0,1.3882493512249316,0.6941246756124658,2.0,1.6
NASA,B0018,125.0,1.3701878338420928,0.6850939169210464,2.0,1.6
NASA,B0018,126.0,1.3796951665608619,0.6898475832804309,2.0,1.6
NASA,B0018,127.0,1.3686586323935683,0.6843293161967842,2.0,1.6
NASA,B0018,128.0,1.3627371779096438,0.6813685889548219,2.0,1.6
NASA,B0018,129.0,1.3634051133928073,0.6817025566964037,2.0,1.6
NASA,B0018,130.0,1.3518646035305233,0.6759323017652616,2.0,1.6
NASA,B0018,131.0,1.3547969729652622,0.6773984864826311,2.0,1.6
NASA,B0018,132.0,1.341051440640485,0.6705257203202425,2.0,1.6
