dataset,test_cell,cycle,alpha,trend,residual,residual_compensation,soh_pred,soh_true
CALCE,CS2_35,213.0,0.18452385,0.9378077983856201,-0.0003303387260623139,-6.0955373761544834e-05,0.9377468430118586,0.9298442675520506
CALCE,CS2_35,214.0,0.23001733,0.9298442602157593,-0.00032611438435600076,-7.501196134127479e-05,0.929769248254418,0.9218020911596548
CALCE,CS2_35,215.0,0.29126954,0.9218021035194397,-0.00031905869747387433,-9.293208029723179e-05,0.9217091714391424,0.9222236299622484
CALCE,CS2_35,216.0,0.3102676,0.9222236275672913,-0.0003209257681527494,-9.957286704034673e-05,0.9221240547002509,0.9213790556152556
CALCE,CS2_35,217.0,0.33344367,0.921379029750824,-0.0003221887161388784,-0.00010743178841391655,0.9212715979624101,0.9156315890141404
CALCE,CS2_35,218.0,0.38287643,0.9156315922737122,-0.0003192524829047014,-0.0001222342496402789,0.9155093580240719,0.9232281484600836
CALCE,CS2_35,219.0,0.36695847,0.9232281446456909,-0.00032809524186477174,-0.00012039732769089965,0.923107747318,0.9282558352837889
CALCE,CS2_35,220.0,0.34059814,0.9282558560371399,-0.0003306696519518801,-0.00011262546714828198,0.9281432305699916,0.922798971764866
CALCE,CS2_35,221.0,0.3627613,0.9227989912033081,-0.000330158943774507,-0.00011976888397932944,0.9226792223193288,0.9137529827784556
CALCE,CS2_35,222.0,0.40851298,0.9137529730796814,-0.00032649743807474513,-0.00013337844130730512,0.913619594638374,0.913201426534004
CALCE,CS2_35,223.0,0.4165634,0.9132014513015747,-0.00032638035373052515,-0.00013595810712949618,0.9130654931944452,0.9082797114191196
CALCE,CS2_35,224.0,0.44105497,0.9082797169685364,-0.0003221932784532172,-0.00014210494677076763,0.9081376120217656,0.9069190489540944
CALCE,CS2_35,225.0,0.45144647,0.9069190621376038,-0.0003220234338798117,-0.00014537634364111436,0.9067736857939627,0.9154607537750484
CALCE,CS2_35,226.0,0.41554996,0.9154607653617859,-0.0003296761967117451,-0.00013699693158050408,0.9153237684302054,0.9160421274314658
CALCE,CS2_35,227.0,0.3932996,0.916042149066925,-0.00033040955486313833,-0.0001299499488771951,0.9159121991180479,0.9074719801674878
CALCE,CS2_35,228.0,0.41402987,0.9074719548225403,-0.00032797856406341364,-0.000135792921079929,0.9073361619014604,0.9053503970454992
CALCE,CS2_35,229.0,0.3814451,0.905350387096405,-0.0003278757990622175,-0.00012506662018854493,0.9052253204762165,0.9048281158227652
CALCE,CS2_35,230.0,0.34903824,0.9048281311988831,-0.0003282315692377871,-0.00011456537032031209,0.9047135658285628,0.8998340984487011
CALCE,CS2_35,231.0,0.3856278,0.8998340964317322,-0.00032428661282044025,-0.00012505393507765438,0.8997090424966545,0.8986705624764255
CALCE,CS2_35,232.0,0.39796466,0.8986705541610718,-0.00032449254936569444,-0.00012913656589742646,0.8985414175951744,0.9072597284192538
CALCE,CS2_35,233.0,0.32236782,0.9072597026824951,-0.0003303613117768625,-0.00010649785495276686,0.9071532048275424,0.9124355557246686
CALCE,CS2_35,234.0,0.32737976,0.9124355316162109,-0.00033082766161086213,-0.00010830628149381603,0.9123272253347171,0.9058303880816716
CALCE,CS2_35,235.0,0.36694872,0.9058303833007812,-0.0003304194022346815,-0.00012124697796647217,0.9057091363228148,0.8971801560327214
CALCE,CS2_35,236.0,0.36877844,0.8971801400184631,-0.0003275871536302863,-0.00012080707862023594,0.8970593329398429,0.8973531622195673
CALCE,CS2_35,237.0,0.31906882,0.8973531723022461,-0.0003274555692573261,-0.0001044808618510489,0.8972486914403951,0.8970284809866774
CALCE,CS2_35,238.0,0.3233752,0.8970285058021545,-0.00032725044579779566,-0.00010582467681036036,0.8969226811253442,0.8966546529279904
CALCE,CS2_35,239.0,0.30313006,0.8966546654701233,-0.00032743022808560257,-9.92539448276189e-05,0.8965554115252957,0.8991399291803339
CALCE,CS2_35,240.0,0.28151792,0.899139940738678,-0.00032957962019633524,-9.27825701006799e-05,0.8990471581685773,0.9049289299428274
CALCE,CS2_35,241.0,0.29174915,0.9049289226531982,-0.00033071247446666424,-9.648508317483952e-05,0.9048324375700234,0.9051790364468442
CALCE,CS2_35,242.0,0.26434773,0.9051790237426758,-0.00033079694503907603,-8.744542219580757e-05,0.9050915783204799,0.8904759718042452
CALCE,CS2_35,243.0,0.29387572,0.8904759883880615,-0.00032601753681201634,-9.580863969250458e-05,0.890380179748369,0.8898145700651994
CALCE,CS2_35,244.0,0.29986018,0.889814555644989,-0.0003253583049757716,-9.75619997072164e-05,0.8897169936452818,0.8990334228556419
CALCE,CS2_35,245.0,0.23992239,0.8990334272384644,-0.00033022272583239226,-7.922782541195385e-05,0.8989541994130524,0.9060261259467556
CALCE,CS2_35,246.0,0.17302144,0.9060261249542236,-0.000330794144410472,-5.723447779949412e-05,0.9059688904764241,0.9062913230489232
CALCE,CS2_35,247.0,0.16339675,0.9062913060188293,-0.0003306972968664876,-5.403486219258423e-05,0.9062372711566368,0.9062348734576314
CALCE,CS2_35,248.0,0.19370236,0.906234860420227,-0.00033077426898166923,-6.407175488414944e-05,0.906170788665343,0.9062015746773529
CALCE,CS2_35,249.0,0.20173584,0.9062016010284424,-0.0003308264871537056,-6.673955903132241e-05,0.906134861469411,0.9062587595753973
CALCE,CS2_35,250.0,0.16151685,0.906258761882782,-0.0003307470306099236,-5.342121695207732e-05,0.9062053406658299,0.9062147220748276
CALCE,CS2_35,251.0,0.12760057,0.906214714050293,-0.00033063468926575884,-4.2189173341655854e-05,0.9061725248769513,0.90619196118783
CALCE,CS2_35,252.0,0.1272965,0.9061919450759888,-0.0003305086609785776,-4.207259819432435e-05,0.9061498724777944,0.9059897850205776
CALCE,CS2_35,253.0,0.12693824,0.9059897661209106,-0.00033046299266376034,-4.194839025747649e-05,0.9059478177306531,0.905810094390518
CALCE,CS2_35,254.0,0.1275356,0.9058101177215576,-0.0003304292947776538,-4.2141497207207164e-05,0.9057679762243505,0.9056479710883192
CALCE,CS2_35,255.0,0.13772143,0.9056479930877686,-0.0003304197636061143,-4.550588374361299e-05,0.9056024872040249,0.9054829427744124
CALCE,CS2_35,256.0,0.15687826,0.9054829478263855,-0.00033041231032031326,-5.183450923699219e-05,0.9054311133171485,0.905381009584056
CALCE,CS2_35,257.0,0.1545996,0.9053810238838196,-0.0003304132589203243,-5.1081759973636276e-05,0.905329942123846,0.9053099571577766
CALCE,CS2_35,258.0,0.11432004,0.9053099751472473,-0.00033041899569181965,-3.777351272136156e-05,0.9052722016345259,0.9053214275318732
CALCE,CS2_35,259.0,0.12061965,0.9053214192390442,-0.0003304331343491271,-3.985672808999308e-05,0.9052815625109542,0.9051977049621102
CALCE,CS2_35,260.0,0.16267535,0.9051976799964905,-0.00033043349572055986,-5.3753384866931014e-05,0.9051439266116236,0.9051365602293476
CALCE,CS2_35,261.0,0.19210653,0.9051365852355957,-0.00033043683840631305,-6.347907443363885e-05,0.9050731061611621,0.904929910401746
CALCE,CS2_35,262.0,0.1941391,0.9049299359321594,-0.0003304274879204899,-6.41488928602287e-05,0.9048657870392992,0.8899711755147802
CALCE,CS2_35,263.0,0.27322352,0.8899711966514587,-0.00031989319445501624,-8.740234439719811e-05,0.8898837943070615,0.8888647499564565
CALCE,CS2_35,264.0,0.30842292,0.8888647556304932,-0.0003197433156532717,-9.86161680516547e-05,0.8887661394624415,0.8887018844049757
CALCE,CS2_35,265.0,0.33160996,0.888701856136322,-0.0003212877268141054,-0.00010654221164157752,0.8885953139246805,0.8966506704656313
CALCE,CS2_35,266.0,0.30100518,0.8966506719589233,-0.00032894279338892274,-9.901348626345802e-05,0.8965516584726598,0.8973652670698967
CALCE,CS2_35,267.0,0.29556355,0.8973652720451355,-0.0003299742829723576,-9.752837008914406e-05,0.8972677436750464,0.8894097843305976
CALCE,CS2_35,268.0,0.35084355,0.8894097805023193,-0.0003280469536070668,-0.00011509315736823901,0.8892946873449511,0.8822197320559342
CALCE,CS2_35,269.0,0.40167108,0.8822197318077087,-0.0003235529384690433,-0.00012996185880840728,0.8820897699489003,0.8821503563801448
CALCE,CS2_35,270.0,0.41722736,0.8821503520011902,-0.00032465123659611295,-0.000135453377594997,0.8820148986235952,0.8818009706556392
CALCE,CS2_35,271.0,0.42858347,0.8818009495735168,-0.00032566411555075975,-0.00013957425766351916,0.8816613753158533,0.8894768472527401
CALCE,CS2_35,272.0,0.3936399,0.8894768357276917,-0.00033024431777550073,-0.0001299973376949479,0.8893468383899967,0.8905811962991774
CALCE,CS2_35,273.0,0.3773137,0.8905811905860901,-0.0003305855427509011,-0.0001247344553923098,0.8904564561306978,0.895722469824942
CALCE,CS2_35,274.0,0.314473,0.8957224488258362,-0.0003308505183539853,-0.00010404355610019189,0.895618405269736,0.8808479133700222
CALCE,CS2_35,275.0,0.3954307,0.8808479309082031,-0.00032835759752496835,-0.00012984267920115468,0.880718088229002,0.8803122575267
CALCE,CS2_35,276.0,0.39157063,0.8803122639656067,-0.0003277037862602153,-0.00012831917728209287,0.8801839447883246,0.8801948075912623
CALCE,CS2_35,277.0,0.38016042,0.8801947832107544,-0.00032742905362844604,-0.00012447556691858323,0.8800703076438358,0.8804586028690379
CALCE,CS2_35,278.0,0.27691078,0.8804585933685303,-0.0003278363644046156,-9.078142398953724e-05,0.8803678119445407,0.8804351060756423
CALCE,CS2_35,279.0,0.2766897,0.8804351091384888,-0.0003281991361516953,-9.080932322409571e-05,0.8803442998152646,0.8889273935136597
CALCE,CS2_35,280.0,0.21784306,0.8889274001121521,-0.0003306917859521377,-7.20389091550036e-05,0.8888553612029971,0.8894677236958329
CALCE,CS2_35,281.0,0.2495262,0.889467716217041,-0.0003308477177253813,-8.255517466892234e-05,0.8893851610423721,0.8811635259417007
CALCE,CS2_35,282.0,0.28486767,0.8811635375022888,-0.0003299900026296834,-9.400348452943625e-05,0.8810695340177593,0.87482310479413
CALCE,CS2_35,283.0,0.2736537,0.8748230934143066,-0.0003267135381915462,-8.940636400744335e-05,0.8747336870502992,0.8750173023055566
CALCE,CS2_35,284.0,0.24518393,0.8750172853469849,-0.00032646983833156673,-8.004515792362651e-05,0.8749372401890613,0.8745118518914632
CALCE,CS2_35,285.0,0.26474267,0.8745118379592896,-0.00032630067132959767,-8.63857117478699e-05,0.8744254522475416,0.8736480304776577
CALCE,CS2_35,286.0,0.2864355,0.8736480474472046,-0.0003264248475881859,-9.349966922603453e-05,0.8735545477779786,0.8818502158852934
CALCE,CS2_35,287.0,0.28362012,0.8818502426147461,-0.0003305478246076049,-9.375001338175203e-05,0.8817564926013644,0.8878364780953966
CALCE,CS2_35,288.0,0.23070398,0.8878364562988281,-0.0003309093315546699,-7.634209971965697e-05,0.8877601141991085,0.8828735813981403
CALCE,CS2_35,289.0,0.2675371,0.8828735947608948,-0.00033072214115249104,-8.848043831717001e-05,0.8827851143225776,0.8729118383249609
CALCE,CS2_35,290.0,0.23674369,0.872911810874939,-0.0003285850808419019,-7.779044405197801e-05,0.872834020430887,0.8730644467848292
CALCE,CS2_35,291.0,0.2432593,0.8730644583702087,-0.0003279593662060473,-7.97791644812468e-05,0.8729846792057275,0.8750198179333768
CALCE,CS2_35,292.0,0.23870233,0.8750197887420654,-0.00032916336547720443,-7.857206130684447e-05,0.8749412166807586,0.8745045142914493
CALCE,CS2_35,293.0,0.24898386,0.8745045065879822,-0.0003289721548178359,-8.190875694428289e-05,0.8744225978310379,0.882896827898091
CALCE,CS2_35,294.0,0.19920327,0.8828968405723572,-0.00033063911606581037,-6.586439234760631e-05,0.8828309761800096,0.8877838722273883
CALCE,CS2_35,295.0,0.20459075,0.8877838850021362,-0.0003309218892119589,-6.770355840567473e-05,0.8877161814437305,0.8878285441915195
CALCE,CS2_35,296.0,0.18773124,0.887828528881073,-0.0003309221150691044,-6.212441775426353e-05,0.8877664044633188,0.8878758378681143
CALCE,CS2_35,297.0,0.14323756,0.8878758549690247,-0.0003308959608116571,-4.739673036726806e-05,0.8878284582386574,0.8878961146612724
CALCE,CS2_35,298.0,0.11898134,0.8878961205482483,-0.0003308414840681659,-3.936396278355709e-05,0.8878567565854647,0.888548798817499
CALCE,CS2_35,299.0,0.11604844,0.8885487914085388,-0.00033077589515311673,-3.838602673365414e-05,0.8885104053818051,0.8887257612701873
CALCE,CS2_35,300.0,0.11353317,0.888725757598877,-0.00033066694166613425,-3.754166578119238e-05,0.8886882159330958,0.888871431932813
CALCE,CS2_35,301.0,0.11160326,0.888871431350708,-0.00033057321095075753,-3.689304802408879e-05,0.8888345383026839,0.8889498397033346
CALCE,CS2_35,302.0,0.13595669,0.8889498114585876,-0.00033054552086472094,-4.493987481701533e-05,0.8889048715837706,0.8890054288837006
CALCE,CS2_35,303.0,0.14988226,0.8890054225921631,-0.0003305204958930011,-4.95391579041488e-05,0.8889558834342589,0.8890874338983572
CALCE,CS2_35,304.0,0.12937222,0.889087438583374,-0.0003305104678357415,-4.2758874349157034e-05,0.8890446797090249,0.889092818800108
CALCE,CS2_35,305.0,0.10455005,0.8890928030014038,-0.0003304926251212481,-3.455302005436391e-05,0.8890582499813494,0.8891693214326147
CALCE,CS2_35,306.0,0.10933865,0.8891693353652954,-0.00033048851452120026,-3.613516756127626e-05,0.8891332001977341,0.889320992816983
CALCE,CS2_35,307.0,0.11972935,0.889320969581604,-0.0003304941157784083,-3.956984484367059e-05,0.8892813997367603,0.8895727574819203
CALCE,CS2_35,308.0,0.12393151,0.8895727396011353,-0.00033051010646430873,-4.0960617303599846e-05,0.8895317789838316,0.889405413170604
CALCE,CS2_35,309.0,0.16149706,0.8894054293632507,-0.0003304876110926183,-5.337277639596031e-05,0.8893520565868548,0.889395857451229
CALCE,CS2_35,310.0,0.18187584,0.8893958330154419,-0.00033047699580678047,-6.010578115667013e-05,0.8893357272342852,0.8801653282581319
CALCE,CS2_35,311.0,0.22093698,0.8801653385162354,-0.000325990433954558,-7.202334323332398e-05,0.880093315173002,0.8735231241166739
CALCE,CS2_35,312.0,0.27199906,0.8735231161117554,-0.000320078487657173,-8.706104812350296e-05,0.8734360550636319,0.8735984908914701
CALCE,CS2_35,313.0,0.30009264,0.8735985159873962,-0.00032137450112940114,-9.644212168167337e-05,0.8735020738657145,0.8735000551127398
CALCE,CS2_35,314.0,0.32360312,0.8735000491142273,-0.0003231917928934111,-0.0001045858736460981,0.8733954632405811,0.8727650405525903
CALCE,CS2_35,315.0,0.34645662,0.872765064239502,-0.00032474166979716557,-0.00011250890035482848,0.8726525553391471,0.8803523903731139
CALCE,CS2_35,316.0,0.3134433,0.8803523778915405,-0.00033030096274758863,-0.00010353062478342776,0.8802488472667571,0.8819084340277946
CALCE,CS2_35,317.0,0.29992554,0.8819084167480469,-0.0003307358280955075,-9.919612048859118e-05,0.8818092206275583,0.8733467296130424
CALCE,CS2_35,318.0,0.35574082,0.873346745967865,-0.0003296676593116457,-0.00011727624193488939,0.8732294697259301,0.8725273503785121
CALCE,CS2_35,319.0,0.36712292,0.8725273609161377,-0.00032958892551072927,-0.00012099964819506988,0.8724063612679426,0.8728354745630669
CALCE,CS2_35,320.0,0.36695626,0.8728354573249817,-0.0003297409725410705,-0.00012100051529905062,0.8727144568096826,0.8720138829544822
CALCE,CS2_35,321.0,0.36943328,0.8720138669013977,-0.00032952080699565067,-0.000121735953810756,0.871892130947587,0.8664645156648507
CALCE,CS2_35,322.0,0.39768243,0.8664644956588745,-0.000325764125094781,-0.00012955066834025855,0.8663349449905342,0.8803111721546939
CALCE,CS2_35,323.0,0.30281785,0.8803111910820007,-0.00033077530792453846,-0.0001001646680104611,0.8802110264139903,0.8814916374196715
CALCE,CS2_35,324.0,0.26212212,0.8814916610717773,-0.0003308945604973551,-8.673478516106179e-05,0.8814049262866163,0.8747089670300754
CALCE,CS2_35,325.0,0.2752254,0.8747089505195618,-0.00033034414663380557,-9.091910020041128e-05,0.8746180314193613,0.8667310655097838
CALCE,CS2_35,326.0,0.25991654,0.8667310476303101,-0.00032734467339889245,-8.508229619374208e-05,0.8666459653341163,0.8718548506144591
CALCE,CS2_35,327.0,0.20476529,0.871854841709137,-0.00032961503459674746,-6.74937181547804e-05,0.8717873479909822,0.8721549423050605
CALCE,CS2_35,328.0,0.20689611,0.872154951095581,-0.0003299705789151716,-6.826962964377064e-05,0.8720866814659373,0.871822260380715
CALCE,CS2_35,329.0,0.21125734,0.8718222379684448,-0.0003298576503424286,-6.968484930307705e-05,0.8717525531191418,0.8737019383322684
CALCE,CS2_35,330.0,0.20045303,0.8737019300460815,-0.00033036045351970966,-6.622175326684862e-05,0.8736357082928147,0.8807236988367293
CALCE,CS2_35,331.0,0.19675355,0.8807237148284912,-0.00033086827072562053,-6.509950572121018e-05,0.88065861532277,0.8813812721919344
CALCE,CS2_35,332.0,0.18721859,0.8813812732696533,-0.00033091520384045253,-6.195347839239164e-05,0.8813193197912609,0.8724409035990754
CALCE,CS2_35,333.0,0.1840595,0.8724408745765686,-0.0003300871663736715,-6.075567902832603e-05,0.8723801188975403,0.8716014844041535
CALCE,CS2_35,334.0,0.18722956,0.8716014623641968,-0.00032946267136640256,-6.168515060939989e-05,0.8715397772135873,0.8716910723562863
CALCE,CS2_35,335.0,0.19168156,0.8716910481452942,-0.00032946967293791263,-6.315326215127666e-05,0.871627894883143,0.8667145672030745
CALCE,CS2_35,336.0,0.2189598,0.866714596748352,-0.00032585871406731054,-7.134995672555525e-05,0.8666432467916265,0.8662393561695834
CALCE,CS2_35,337.0,0.20623721,0.8662393689155579,-0.00032608217712705445,-6.725027903600846e-05,0.8661721186365219,0.8730486632741011
CALCE,CS2_35,338.0,0.25098023,0.8730486631393433,-0.0003303627572625936,-8.291452020180746e-05,0.8729657486191414,0.8655786541577855
CALCE,CS2_35,339.0,0.29422176,0.8655786514282227,-0.0003281284880365873,-9.654254087644452e-05,0.8654821088873462,0.8650620013169196
CALCE,CS2_35,340.0,0.2596336,0.8650619983673096,-0.0003287179751863059,-8.534623151632013e-05,0.8649766521357932,0.8723976680916266
CALCE,CS2_35,341.0,0.18501364,0.8723976612091064,-0.0003307241738668004,-6.118848223328228e-05,0.8723364727268732,0.8720263062259722
CALCE,CS2_35,342.0,0.21313077,0.8720263242721558,-0.0003307227283810693,-7.048719045543988e-05,0.8719558370817003,0.8666561351496455
CALCE,CS2_35,343.0,0.24851382,0.8666561245918274,-0.00032999307428686203,-8.200783873435342e-05,0.866574116753093,0.8747209915417172
CALCE,CS2_35,344.0,0.20039445,0.8747209906578064,-0.0003307892658961295,-6.628833354044003e-05,0.874654702324266,0.8796800525791745
CALCE,CS2_35,345.0,0.17947999,0.8796800374984741,-0.00033094863069798447,-5.939865574644137e-05,0.8796206388427277,0.8799126461119975
CALCE,CS2_35,346.0,0.19726223,0.8799126744270325,-0.00033089063058302365,-6.527222285935004e-05,0.8798474022041731,0.8800466848851447
CALCE,CS2_35,347.0,0.18320477,0.8800466656684875,-0.0003308460915539338,-6.061258213771662e-05,0.8799860530863498,0.8801249629364092
CALCE,CS2_35,348.0,0.13884163,0.8801249861717224,-0.00033081248401068547,-4.593054418294874e-05,0.8800790556275394,0.8802618497800728
CALCE,CS2_35,349.0,0.13042767,0.8802618384361267,-0.000330749063324233,-4.3138830828140714e-05,0.8802186996052985,0.8812324794254557
CALCE,CS2_35,350.0,0.123378485,0.881232500076294,-0.00033070113643796084,-4.0801405347401855e-05,0.8811916986709465,0.8830389203856615
CALCE,CS2_35,351.0,0.102674834,0.8830389380455017,-0.00033072354146679306,-3.395698486227823e-05,0.8830049810606394,0.8885540118379595
CALCE,CS2_35,352.0,0.086682774,0.888554036617279,-0.0003308884171829979,-2.868232592775873e-05,0.8885253542913513,0.8888957445038624
CALCE,CS2_35,353.0,0.098365106,0.8888957500457764,-0.00033087766638287275,-3.254681662373932e-05,0.8888632032291526,0.8809026319861569
CALCE,CS2_35,354.0,0.10021914,0.8809026479721069,-0.00033008504331650396,-3.3080838496858686e-05,0.8808695671336101,0.8808399087728457
CALCE,CS2_35,355.0,0.10451697,0.8808398842811584,-0.0003297036157692071,-3.445962230204724e-05,0.8808054246588564,0.8819744968462411
CALCE,CS2_35,356.0,0.12678404,0.8819745182991028,-0.0003300515712875429,-4.184527211915931e-05,0.8819326730269836,0.8829988324930131
CALCE,CS2_35,357.0,0.1257722,0.8829988241195679,-0.0003302078192607902,-4.153096159868735e-05,0.8829572931579692,0.8829091574828472
CALCE,CS2_35,358.0,0.11661495,0.8829091787338257,-0.00033021301397513636,-3.850777500016954e-05,0.8828706709588255,0.8889255201767374
CALCE,CS2_35,359.0,0.126369,0.8889254927635193,-0.0003307792378388699,-4.1800241334852275e-05,0.8888836925221845,0.8892821893060384
CALCE,CS2_35,360.0,0.14085202,0.8892821669578552,-0.0003308474918682358,-4.660053727384891e-05,0.8892355664205813,0.8831656156681984
CALCE,CS2_35,361.0,0.16443649,0.8831655979156494,-0.00033029409669036586,-5.43124017106936e-05,0.8831112855139387,0.8814145432302165
CALCE,CS2_35,362.0,0.17629236,0.881414532661438,-0.00032972055505511855,-5.812721473477774e-05,0.8813564054467032,0.8812921567943466
CALCE,CS2_35,363.0,0.18240006,0.8812921643257141,-0.0003297030737120579,-6.013786131094862e-05,0.8812320264644031,0.882501126626927
CALCE,CS2_35,364.0,0.18255065,0.8825011253356934,-0.0003300470089732041,-6.025029727783252e-05,0.8824408750384155,0.8824810502194268
CALCE,CS2_35,365.0,0.19100519,0.882481038570404,-0.0003301233035169493,-6.305526274243074e-05,0.8824179833076616,0.887357796192919
CALCE,CS2_35,366.0,0.17765352,0.887357771396637,-0.0003306860040092133,-5.874753305665174e-05,0.8872990238635803,0.8882856320492702
CALCE,CS2_35,367.0,0.19301893,0.8882856369018555,-0.00033079161481044256,-6.384904293840266e-05,0.888221787858917,0.8884149284503263
CALCE,CS2_35,368.0,0.18548295,0.8884149193763733,-0.0003307670415530137,-6.135164630537057e-05,0.8883535677300679,0.8807131610327975
CALCE,CS2_35,369.0,0.18451034,0.880713164806366,-0.00032967967491178557,-6.082930736820443e-05,0.8806523354989978,0.8806057394901917
CALCE,CS2_35,370.0,0.19110058,0.8806057572364807,-0.0003292966211930412,-6.292877611882789e-05,0.8805428284603619,0.8804152050507513
CALCE,CS2_35,371.0,0.20385887,0.8804152011871338,-0.00032932720225054,-6.713627041780123e-05,0.880348064916716,0.8801308413483299
CALCE,CS2_35,372.0,0.21595527,0.8801308274269104,-0.0003293061975360098,-7.111540956454263e-05,0.8800597120173459,0.874890641638884
CALCE,CS2_35,373.0,0.24997157,0.8748906254768372,-0.0003260066053261748,-8.149238250227307e-05,0.8748091330943348,0.8818293841430923
CALCE,CS2_35,374.0,0.249003,0.8818293809890747,-0.00033032210297640613,-8.225119233047163e-05,0.8817471297967442,0.8825568566515142
CALCE,CS2_35,375.0,0.23862699,0.8825568556785583,-0.00033064715658018967,-7.890133464954742e-05,0.8824779543439089,0.880738855948188
CALCE,CS2_35,376.0,0.21522649,0.8807388544082642,-0.00033044325274924485,-7.11201402191111e-05,0.880667734268045,0.8745344715836316
CALCE,CS2_35,377.0,0.24249873,0.8745344877243042,-0.00032906267836174674,-7.979728016258615e-05,0.8744546904441416,0.8749513398384218
CALCE,CS2_35,378.0,0.2512042,0.8749513626098633,-0.00032933140319344606,-8.272942924968009e-05,0.8748686331806136,0.8798127387871125
CALCE,CS2_35,379.0,0.23442906,0.8798127174377441,-0.00033049217340695713,-7.747697001607303e-05,0.8797352404677281,0.8802485338305412
CALCE,CS2_35,380.0,0.23161598,0.8802485466003418,-0.00033054407537898983,-7.655928846437033e-05,0.8801719873118774,0.8804740416336096
CALCE,CS2_35,381.0,0.25423476,0.8804740309715271,-0.0003305591174648792,-8.403961822494857e-05,0.8803899913533022,0.8820503434743352
CALCE,CS2_35,382.0,0.23867255,0.8820503354072571,-0.0003307114806952241,-7.89317538976752e-05,0.8819714036533594,0.8823871266472936
CALCE,CS2_35,383.0,0.2227557,0.882387101650238,-0.0003307504184671059,-7.367654110663216e-05,0.8823134251091314,0.8825225226257761
CALCE,CS2_35,384.0,0.18250993,0.8825225234031677,-0.0003307052018665796,-6.035698289332882e-05,0.8824621664202744,0.8826006866633604
CALCE,CS2_35,385.0,0.17854518,0.8826006650924683,-0.000330635683037199,-5.903340654473199e-05,0.8825416316859235,0.8825957303840878
CALCE,CS2_35,386.0,0.17499132,0.8825957179069519,-0.00033057921875082746,-5.784849535591246e-05,0.882537869411596,0.8872368410149521
CALCE,CS2_35,387.0,0.15091726,0.8872368335723877,-0.0003308119419535363,-4.9925232463241115e-05,0.8871869083399244,0.8874395451913705
CALCE,CS2_35,388.0,0.13008842,0.8874395489692688,-0.00033079003381042416,-4.3031952427445506e-05,0.8873965170168413,0.8875220092125093
CALCE,CS2_35,389.0,0.15221934,0.8875219821929932,-0.0003307263420953971,-5.034294558223815e-05,0.8874716392474109,0.8875210311312031
CALCE,CS2_35,390.0,0.14961126,0.8875210285186768,-0.00033070750560946355,-4.9477568083038504e-05,0.8874715509505937,0.8875277585146517
CALCE,CS2_35,391.0,0.13982613,0.8875277638435364,-0.000330652893351685,-4.623391572276877e-05,0.8874815299278136,0.8873386858474475
CALCE,CS2_35,392.0,0.12194766,0.8873386979103088,-0.00033056517043637823,-4.031164935673697e-05,0.8872983862609521,0.8873823075443324
CALCE,CS2_35,393.0,0.12610376,0.8873823285102844,-0.0003304877014354765,-4.1675741392135296e-05,0.8873406527688923,0.8872924731876809
CALCE,CS2_35,394.0,0.14599493,0.8872924447059631,-0.000330463760578055,-4.824603407541759e-05,0.8872441986718878,0.8873015307840225
CALCE,CS2_35,395.0,0.14919901,0.887301504611969,-0.00033045165463505694,-4.930305937467903e-05,0.8872522015525943,0.8873176391018635
CALCE,CS2_35,396.0,0.15214348,0.8873176574707031,-0.00033045635246368305,-5.0276778921071256e-05,0.887267380691782,0.8872664181627656
CALCE,CS2_35,397.0,0.16034934,0.8872663974761963,-0.00033045481663509374,-5.298821149834317e-05,0.8872134092646979,0.8870978796174341
CALCE,CS2_35,398.0,0.1646345,0.8870978951454163,-0.00033044334309210305,-5.440237323779548e-05,0.8870434927721784,0.8798524775250279
CALCE,CS2_35,399.0,0.19640303,0.8798524737358093,-0.0003274747671146924,-6.431703539017168e-05,0.8797881567004191,0.8918742520207698
CALCE,CS2_35,400.0,0.15117407,0.8918742537498474,-0.0003307669963815846,-5.000339255229743e-05,0.8918242503572951,0.8909459334226043
CALCE,CS2_35,401.0,0.1542723,0.8909459114074707,-0.0003307799605817355,-5.103018630029515e-05,0.8908948812211704,0.8915521616432359
CALCE,CS2_35,402.0,0.168804,0.8915521502494812,-0.00033065420332312884,-5.581575372106161e-05,0.8914963344957602,0.8985472842283089
CALCE,CS2_35,403.0,0.13685067,0.8985472917556763,-0.0003309531026694651,-4.5291153832292286e-05,0.8985020006018439,0.8992449697343914
CALCE,CS2_35,404.0,0.12794401,0.8992449641227722,-0.00033094108706932523,-4.234192893132027e-05,0.899202622193841,0.8916409312870852
CALCE,CS2_35,405.0,0.1502418,0.8916409015655518,-0.00033038502677713855,-4.963764346282222e-05,0.891591263922089,0.8909610915713083
CALCE,CS2_35,406.0,0.1528731,0.8909611105918884,-0.00032979974057032596,-5.041750834099433e-05,0.8909106930835474,0.8912424075278411
CALCE,CS2_35,407.0,0.15177639,0.8912423849105835,-0.0003299058030858462,-5.007191126747151e-05,0.891192312999316,0.8909823527811465
CALCE,CS2_35,408.0,0.15404016,0.8909823298454285,-0.0003298182608562558,-5.0805256945954414e-05,0.8909315245884825,0.8899834336298571
CALCE,CS2_35,409.0,0.15961711,0.8899834156036377,-0.0003296256950540144,-5.261390118451524e-05,0.8899308017024532,0.8969706997557245
CALCE,CS2_35,410.0,0.13356197,0.8969706892967224,-0.00033071089346664584,-4.41703980361386e-05,0.8969265188986862,0.8973980147808021
